steps,interpolated,date,interval
0,0,11/6/2012,500
0,0,11/6/2012,505
0,0,11/6/2012,510
0,0,11/6/2012,515
0,0,11/6/2012,520
0,0,11/6/2012,525
0,0,11/6/2012,530
0,0,11/6/2012,535
0,0,11/6/2012,540
0,0,11/6/2012,545
0,0,11/6/2012,550
0,0,11/6/2012,555
0,0,11/6/2012,600
0,0,11/6/2012,605
0,0,11/6/2012,610
0,0,11/6/2012,615
21,21,11/6/2012,620
48,48,11/6/2012,625
0,0,11/6/2012,630
15,15,11/6/2012,635
24,24,11/6/2012,640
37,37,11/6/2012,645
190,190,11/6/2012,650
14,14,11/6/2012,655
404,404,11/6/2012,700
123,123,11/6/2012,705
0,0,11/6/2012,710
0,0,11/6/2012,715
0,0,11/6/2012,720
0,0,11/6/2012,725
23,23,11/6/2012,730
0,0,11/6/2012,735
17,17,11/6/2012,740
511,511,11/6/2012,745
630,630,11/6/2012,750
372,372,11/6/2012,755
32,32,11/6/2012,800
68,68,11/6/2012,805
119,119,11/6/2012,810
0,0,11/6/2012,815
0,0,11/6/2012,820
0,0,11/6/2012,825
12,12,11/6/2012,830
0,0,11/6/2012,835
49,49,11/6/2012,840
37,37,11/6/2012,845
0,0,11/6/2012,850
195,195,11/6/2012,855
433,433,11/6/2012,900
165,165,11/6/2012,905
0,0,11/6/2012,910
0,0,11/6/2012,915
0,0,11/6/2012,920
0,0,11/6/2012,925
0,0,11/6/2012,930
0,0,11/6/2012,935
0,0,11/6/2012,940
0,0,11/6/2012,945
9,9,11/6/2012,950
0,0,11/6/2012,955
0,0,11/6/2012,1000
0,0,11/6/2012,1005
238,238,11/6/2012,1010
24,24,11/6/2012,1015
149,149,11/6/2012,1020
135,135,11/6/2012,1025
0,0,11/6/2012,1030
0,0,11/6/2012,1035
0,0,11/6/2012,1040
0,0,11/6/2012,1045
0,0,11/6/2012,1050
0,0,11/6/2012,1055
0,0,11/6/2012,1100
0,0,11/6/2012,1105
6,6,11/6/2012,1110
11,11,11/6/2012,1115
0,0,11/6/2012,1120
0,0,11/6/2012,1125
0,0,11/6/2012,1130
0,0,11/6/2012,1135
18,18,11/6/2012,1140
0,0,11/6/2012,1145
0,0,11/6/2012,1150
0,0,11/6/2012,1155
0,0,11/6/2012,1200
101,101,11/6/2012,1205
351,351,11/6/2012,1210
32,32,11/6/2012,1215
6,6,11/6/2012,1220
24,24,11/6/2012,1225
0,0,11/6/2012,1230
0,0,11/6/2012,1235
0,0,11/6/2012,1240
9,9,11/6/2012,1245
12,12,11/6/2012,1250
0,0,11/6/2012,1255
0,0,11/6/2012,1300
0,0,11/6/2012,1305
0,0,11/6/2012,1310
0,0,11/6/2012,1315
294,294,11/6/2012,1320
168,168,11/6/2012,1325
154,154,11/6/2012,1330
0,0,11/6/2012,1335
0,0,11/6/2012,1340
6,6,11/6/2012,1345
5,5,11/6/2012,1350
0,0,11/6/2012,1355
0,0,11/6/2012,1400
0,0,11/6/2012,1405
0,0,11/6/2012,1410
83,83,11/6/2012,1415
0,0,11/6/2012,1420
10,10,11/6/2012,1425
0,0,11/6/2012,1430
0,0,11/6/2012,1435
0,0,11/6/2012,1440
0,0,11/6/2012,1445
0,0,11/6/2012,1450
0,0,11/6/2012,1455
0,0,11/6/2012,1500
76,76,11/6/2012,1505
0,0,11/6/2012,1510
0,0,11/6/2012,1515
188,188,11/6/2012,1520
94,94,11/6/2012,1525
0,0,11/6/2012,1530
101,101,11/6/2012,1535
0,0,11/6/2012,1540
0,0,11/6/2012,1545
0,0,11/6/2012,1550
0,0,11/6/2012,1555
0,0,11/6/2012,1600
0,0,11/6/2012,1605
0,0,11/6/2012,1610
0,0,11/6/2012,1615
0,0,11/6/2012,1620
118,118,11/6/2012,1625
8,8,11/6/2012,1630
149,149,11/6/2012,1635
0,0,11/6/2012,1640
0,0,11/6/2012,1645
387,387,11/6/2012,1650
197,197,11/6/2012,1655
0,0,11/6/2012,1700
0,0,11/6/2012,1705
0,0,11/6/2012,1710
0,0,11/6/2012,1715
0,0,11/6/2012,1720
0,0,11/6/2012,1725
0,0,11/6/2012,1730
0,0,11/6/2012,1735
67,67,11/6/2012,1740
68,68,11/6/2012,1745
0,0,11/6/2012,1750
30,30,11/6/2012,1755
52,52,11/6/2012,1800
29,29,11/6/2012,1805
32,32,11/6/2012,1810
52,52,11/6/2012,1815
144,144,11/6/2012,1820
70,70,11/6/2012,1825
48,48,11/6/2012,1830
7,7,11/6/2012,1835
11,11,11/6/2012,1840
55,55,11/6/2012,1845
110,110,11/6/2012,1850
63,63,11/6/2012,1855
20,20,11/6/2012,1900
62,62,11/6/2012,1905
99,99,11/6/2012,1910
0,0,11/6/2012,1915
0,0,11/6/2012,1920
28,28,11/6/2012,1925
55,55,11/6/2012,1930
123,123,11/6/2012,1935
104,104,11/6/2012,1940
39,39,11/6/2012,1945
0,0,11/6/2012,1950
0,0,11/6/2012,1955
0,0,11/6/2012,2000
0,0,11/6/2012,2005
0,0,11/6/2012,2010
0,0,11/6/2012,2015
0,0,11/6/2012,2020
0,0,11/6/2012,2025
0,0,11/6/2012,2030
0,0,11/6/2012,2035
0,0,11/6/2012,2040
0,0,11/6/2012,2045
0,0,11/6/2012,2050
39,39,11/6/2012,2055
0,0,11/6/2012,2100
0,0,11/6/2012,2105
0,0,11/6/2012,2110
0,0,11/6/2012,2115
0,0,11/6/2012,2120
0,0,11/6/2012,2125
0,0,11/6/2012,2130
0,0,11/6/2012,2135
0,0,11/6/2012,2140
0,0,11/6/2012,2145
0,0,11/6/2012,2150
0,0,11/6/2012,2155
0,0,11/6/2012,2200
0,0,11/6/2012,2205
0,0,11/6/2012,2210
0,0,11/6/2012,2215
0,0,11/6/2012,2220
0,0,11/6/2012,2225
0,0,11/6/2012,2230
0,0,11/6/2012,2235
0,0,11/6/2012,2240
0,0,11/6/2012,2245
0,0,11/6/2012,2250
0,0,11/6/2012,2255
0,0,11/6/2012,2300
34,34,11/6/2012,2305
0,0,11/6/2012,2310
0,0,11/6/2012,2315
0,0,11/6/2012,2320
43,43,11/6/2012,2325
38,38,11/6/2012,2330
46,46,11/6/2012,2335
64,64,11/6/2012,2340
0,0,11/6/2012,2345
0,0,11/6/2012,2350
0,0,11/6/2012,2355
0,0,11/7/2012,0
0,0,11/7/2012,5
0,0,11/7/2012,10
0,0,11/7/2012,15
0,0,11/7/2012,20
0,0,11/7/2012,25
0,0,11/7/2012,30
0,0,11/7/2012,35
0,0,11/7/2012,40
0,0,11/7/2012,45
0,0,11/7/2012,50
0,0,11/7/2012,55
0,0,11/7/2012,100
0,0,11/7/2012,105
0,0,11/7/2012,110
0,0,11/7/2012,115
0,0,11/7/2012,120
0,0,11/7/2012,125
0,0,11/7/2012,130
0,0,11/7/2012,135
0,0,11/7/2012,140
0,0,11/7/2012,145
0,0,11/7/2012,150
0,0,11/7/2012,155
0,0,11/7/2012,200
0,0,11/7/2012,205
0,0,11/7/2012,210
0,0,11/7/2012,215
0,0,11/7/2012,220
0,0,11/7/2012,225
0,0,11/7/2012,230
0,0,11/7/2012,235
0,0,11/7/2012,240
0,0,11/7/2012,245
0,0,11/7/2012,250
0,0,11/7/2012,255
0,0,11/7/2012,300
0,0,11/7/2012,305
0,0,11/7/2012,310
0,0,11/7/2012,315
0,0,11/7/2012,320
0,0,11/7/2012,325
0,0,11/7/2012,330
0,0,11/7/2012,335
0,0,11/7/2012,340
0,0,11/7/2012,345
0,0,11/7/2012,350
0,0,11/7/2012,355
0,0,11/7/2012,400
0,0,11/7/2012,405
0,0,11/7/2012,410
0,0,11/7/2012,415
0,0,11/7/2012,420
0,0,11/7/2012,425
0,0,11/7/2012,430
0,0,11/7/2012,435
0,0,11/7/2012,440
0,0,11/7/2012,445
0,0,11/7/2012,450
0,0,11/7/2012,455
0,0,11/7/2012,500
0,0,11/7/2012,505
0,0,11/7/2012,510
0,0,11/7/2012,515
0,0,11/7/2012,520
0,0,11/7/2012,525
0,0,11/7/2012,530
0,0,11/7/2012,535
0,0,11/7/2012,540
0,0,11/7/2012,545
0,0,11/7/2012,550
0,0,11/7/2012,555
0,0,11/7/2012,600
0,0,11/7/2012,605
15,15,11/7/2012,610
44,44,11/7/2012,615
0,0,11/7/2012,620
0,0,11/7/2012,625
120,120,11/7/2012,630
31,31,11/7/2012,635
13,13,11/7/2012,640
44,44,11/7/2012,645
38,38,11/7/2012,650
113,113,11/7/2012,655
72,72,11/7/2012,700
65,65,11/7/2012,705
40,40,11/7/2012,710
0,0,11/7/2012,715
63,63,11/7/2012,720
0,0,11/7/2012,725
0,0,11/7/2012,730
10,10,11/7/2012,735
38,38,11/7/2012,740
102,102,11/7/2012,745
100,100,11/7/2012,750
243,243,11/7/2012,755
186,186,11/7/2012,800
39,39,11/7/2012,805
1,1,11/7/2012,810
393,393,11/7/2012,815
643,643,11/7/2012,820
573,573,11/7/2012,825
403,403,11/7/2012,830
690,690,11/7/2012,835
745,745,11/7/2012,840
698,698,11/7/2012,845
766,766,11/7/2012,850
507,507,11/7/2012,855
28,28,11/7/2012,900
0,0,11/7/2012,905
26,26,11/7/2012,910
144,144,11/7/2012,915
175,175,11/7/2012,920
18,18,11/7/2012,925
0,0,11/7/2012,930
0,0,11/7/2012,935
11,11,11/7/2012,940
44,44,11/7/2012,945
11,11,11/7/2012,950
66,66,11/7/2012,955
8,8,11/7/2012,1000
174,174,11/7/2012,1005
483,483,11/7/2012,1010
237,237,11/7/2012,1015
174,174,11/7/2012,1020
0,0,11/7/2012,1025
68,68,11/7/2012,1030
34,34,11/7/2012,1035
0,0,11/7/2012,1040
0,0,11/7/2012,1045
0,0,11/7/2012,1050
0,0,11/7/2012,1055
0,0,11/7/2012,1100
0,0,11/7/2012,1105
0,0,11/7/2012,1110
0,0,11/7/2012,1115
0,0,11/7/2012,1120
0,0,11/7/2012,1125
0,0,11/7/2012,1130
0,0,11/7/2012,1135
0,0,11/7/2012,1140
0,0,11/7/2012,1145
131,131,11/7/2012,1150
0,0,11/7/2012,1155
84,84,11/7/2012,1200
0,0,11/7/2012,1205
27,27,11/7/2012,1210
403,403,11/7/2012,1215
242,242,11/7/2012,1220
156,156,11/7/2012,1225
466,466,11/7/2012,1230
35,35,11/7/2012,1235
0,0,11/7/2012,1240
0,0,11/7/2012,1245
0,0,11/7/2012,1250
0,0,11/7/2012,1255
76,76,11/7/2012,1300
147,147,11/7/2012,1305
155,155,11/7/2012,1310
7,7,11/7/2012,1315
0,0,11/7/2012,1320
98,98,11/7/2012,1325
12,12,11/7/2012,1330
0,0,11/7/2012,1335
0,0,11/7/2012,1340
0,0,11/7/2012,1345
0,0,11/7/2012,1350
22,22,11/7/2012,1355
16,16,11/7/2012,1400
0,0,11/7/2012,1405
0,0,11/7/2012,1410
0,0,11/7/2012,1415
0,0,11/7/2012,1420
0,0,11/7/2012,1425
0,0,11/7/2012,1430
0,0,11/7/2012,1435
0,0,11/7/2012,1440
0,0,11/7/2012,1445
0,0,11/7/2012,1450
0,0,11/7/2012,1455
0,0,11/7/2012,1500
0,0,11/7/2012,1505
65,65,11/7/2012,1510
7,7,11/7/2012,1515
143,143,11/7/2012,1520
60,60,11/7/2012,1525
17,17,11/7/2012,1530
0,0,11/7/2012,1535
0,0,11/7/2012,1540
266,266,11/7/2012,1545
0,0,11/7/2012,1550
0,0,11/7/2012,1555
0,0,11/7/2012,1600
0,0,11/7/2012,1605
0,0,11/7/2012,1610
0,0,11/7/2012,1615
0,0,11/7/2012,1620
0,0,11/7/2012,1625
0,0,11/7/2012,1630
0,0,11/7/2012,1635
0,0,11/7/2012,1640
0,0,11/7/2012,1645
0,0,11/7/2012,1650
0,0,11/7/2012,1655
0,0,11/7/2012,1700
79,79,11/7/2012,1705
115,115,11/7/2012,1710
0,0,11/7/2012,1715
7,7,11/7/2012,1720
0,0,11/7/2012,1725
0,0,11/7/2012,1730
0,0,11/7/2012,1735
260,260,11/7/2012,1740
491,491,11/7/2012,1745
0,0,11/7/2012,1750
0,0,11/7/2012,1755
7,7,11/7/2012,1800
13,13,11/7/2012,1805
0,0,11/7/2012,1810
16,16,11/7/2012,1815
0,0,11/7/2012,1820
0,0,11/7/2012,1825
0,0,11/7/2012,1830
58,58,11/7/2012,1835
35,35,11/7/2012,1840
0,0,11/7/2012,1845
7,7,11/7/2012,1850
0,0,11/7/2012,1855
0,0,11/7/2012,1900
53,53,11/7/2012,1905
104,104,11/7/2012,1910
37,37,11/7/2012,1915
0,0,11/7/2012,1920
39,39,11/7/2012,1925
52,52,11/7/2012,1930
60,60,11/7/2012,1935
0,0,11/7/2012,1940
0,0,11/7/2012,1945
0,0,11/7/2012,1950
27,27,11/7/2012,1955
66,66,11/7/2012,2000
33,33,11/7/2012,2005
0,0,11/7/2012,2010
36,36,11/7/2012,2015
0,0,11/7/2012,2020
0,0,11/7/2012,2025
0,0,11/7/2012,2030
0,0,11/7/2012,2035
0,0,11/7/2012,2040
17,17,11/7/2012,2045
19,19,11/7/2012,2050
0,0,11/7/2012,2055
0,0,11/7/2012,2100
0,0,11/7/2012,2105
0,0,11/7/2012,2110
42,42,11/7/2012,2115
39,39,11/7/2012,2120
0,0,11/7/2012,2125
0,0,11/7/2012,2130
0,0,11/7/2012,2135
0,0,11/7/2012,2140
8,8,11/7/2012,2145
0,0,11/7/2012,2150
0,0,11/7/2012,2155
0,0,11/7/2012,2200
0,0,11/7/2012,2205
0,0,11/7/2012,2210
0,0,11/7/2012,2215
0,0,11/7/2012,2220
0,0,11/7/2012,2225
0,0,11/7/2012,2230
0,0,11/7/2012,2235
0,0,11/7/2012,2240
0,0,11/7/2012,2245
0,0,11/7/2012,2250
0,0,11/7/2012,2255
0,0,11/7/2012,2300
0,0,11/7/2012,2305
0,0,11/7/2012,2310
20,20,11/7/2012,2315
0,0,11/7/2012,2320
12,12,11/7/2012,2325
0,0,11/7/2012,2330
0,0,11/7/2012,2335
0,0,11/7/2012,2340
0,0,11/7/2012,2345
0,0,11/7/2012,2350
0,0,11/7/2012,2355
0,0,11/8/2012,0
0,0,11/8/2012,5
0,0,11/8/2012,10
0,0,11/8/2012,15
0,0,11/8/2012,20
0,0,11/8/2012,25
0,0,11/8/2012,30
0,0,11/8/2012,35
0,0,11/8/2012,40
0,0,11/8/2012,45
0,0,11/8/2012,50
0,0,11/8/2012,55
0,0,11/8/2012,100
0,0,11/8/2012,105
0,0,11/8/2012,110
0,0,11/8/2012,115
0,0,11/8/2012,120
0,0,11/8/2012,125
0,0,11/8/2012,130
0,0,11/8/2012,135
0,0,11/8/2012,140
0,0,11/8/2012,145
0,0,11/8/2012,150
0,0,11/8/2012,155
0,0,11/8/2012,200
0,0,11/8/2012,205
0,0,11/8/2012,210
0,0,11/8/2012,215
0,0,11/8/2012,220
0,0,11/8/2012,225
0,0,11/8/2012,230
0,0,11/8/2012,235
0,0,11/8/2012,240
0,0,11/8/2012,245
0,0,11/8/2012,250
0,0,11/8/2012,255
0,0,11/8/2012,300
0,0,11/8/2012,305
0,0,11/8/2012,310
0,0,11/8/2012,315
0,0,11/8/2012,320
0,0,11/8/2012,325
0,0,11/8/2012,330
0,0,11/8/2012,335
0,0,11/8/2012,340
0,0,11/8/2012,345
0,0,11/8/2012,350
0,0,11/8/2012,355
0,0,11/8/2012,400
0,0,11/8/2012,405
0,0,11/8/2012,410
0,0,11/8/2012,415
0,0,11/8/2012,420
0,0,11/8/2012,425
0,0,11/8/2012,430
0,0,11/8/2012,435
0,0,11/8/2012,440
0,0,11/8/2012,445
0,0,11/8/2012,450
0,0,11/8/2012,455
0,0,11/8/2012,500
0,0,11/8/2012,505
0,0,11/8/2012,510
0,0,11/8/2012,515
0,0,11/8/2012,520
0,0,11/8/2012,525
0,0,11/8/2012,530
0,0,11/8/2012,535
0,0,11/8/2012,540
0,0,11/8/2012,545
0,0,11/8/2012,550
0,0,11/8/2012,555
0,0,11/8/2012,600
0,0,11/8/2012,605
0,0,11/8/2012,610
0,0,11/8/2012,615
0,0,11/8/2012,620
0,0,11/8/2012,625
0,0,11/8/2012,630
10,10,11/8/2012,635
47,47,11/8/2012,640
0,0,11/8/2012,645
0,0,11/8/2012,650
13,13,11/8/2012,655
13,13,11/8/2012,700
7,7,11/8/2012,705
41,41,11/8/2012,710
50,50,11/8/2012,715
58,58,11/8/2012,720
17,17,11/8/2012,725
0,0,11/8/2012,730
9,9,11/8/2012,735
63,63,11/8/2012,740
185,185,11/8/2012,745
55,55,11/8/2012,750
24,24,11/8/2012,755
102,102,11/8/2012,800
0,0,11/8/2012,805
0,0,11/8/2012,810
0,0,11/8/2012,815
0,0,11/8/2012,820
0,0,11/8/2012,825
0,0,11/8/2012,830
12,12,11/8/2012,835
0,0,11/8/2012,840
0,0,11/8/2012,845
0,0,11/8/2012,850
0,0,11/8/2012,855
0,0,11/8/2012,900
0,0,11/8/2012,905
0,0,11/8/2012,910
0,0,11/8/2012,915
50,50,11/8/2012,920
0,0,11/8/2012,925
0,0,11/8/2012,930
0,0,11/8/2012,935
0,0,11/8/2012,940
0,0,11/8/2012,945
0,0,11/8/2012,950
0,0,11/8/2012,955
0,0,11/8/2012,1000
0,0,11/8/2012,1005
0,0,11/8/2012,1010
0,0,11/8/2012,1015
0,0,11/8/2012,1020
0,0,11/8/2012,1025
0,0,11/8/2012,1030
0,0,11/8/2012,1035
0,0,11/8/2012,1040
0,0,11/8/2012,1045
0,0,11/8/2012,1050
0,0,11/8/2012,1055
0,0,11/8/2012,1100
0,0,11/8/2012,1105
0,0,11/8/2012,1110
0,0,11/8/2012,1115
0,0,11/8/2012,1120
0,0,11/8/2012,1125
0,0,11/8/2012,1130
0,0,11/8/2012,1135
0,0,11/8/2012,1140
0,0,11/8/2012,1145
0,0,11/8/2012,1150
0,0,11/8/2012,1155
0,0,11/8/2012,1200
0,0,11/8/2012,1205
0,0,11/8/2012,1210
0,0,11/8/2012,1215
0,0,11/8/2012,1220
0,0,11/8/2012,1225
0,0,11/8/2012,1230
0,0,11/8/2012,1235
61,61,11/8/2012,1240
0,0,11/8/2012,1245
0,0,11/8/2012,1250
0,0,11/8/2012,1255
0,0,11/8/2012,1300
0,0,11/8/2012,1305
0,0,11/8/2012,1310
0,0,11/8/2012,1315
0,0,11/8/2012,1320
0,0,11/8/2012,1325
0,0,11/8/2012,1330
0,0,11/8/2012,1335
0,0,11/8/2012,1340
0,0,11/8/2012,1345
0,0,11/8/2012,1350
0,0,11/8/2012,1355
0,0,11/8/2012,1400
0,0,11/8/2012,1405
0,0,11/8/2012,1410
0,0,11/8/2012,1415
0,0,11/8/2012,1420
0,0,11/8/2012,1425
24,24,11/8/2012,1430
39,39,11/8/2012,1435
0,0,11/8/2012,1440
0,0,11/8/2012,1445
0,0,11/8/2012,1450
0,0,11/8/2012,1455
0,0,11/8/2012,1500
0,0,11/8/2012,1505
0,0,11/8/2012,1510
0,0,11/8/2012,1515
0,0,11/8/2012,1520
0,0,11/8/2012,1525
0,0,11/8/2012,1530
28,28,11/8/2012,1535
152,152,11/8/2012,1540
322,322,11/8/2012,1545
359,359,11/8/2012,1550
230,230,11/8/2012,1555
33,33,11/8/2012,1600
0,0,11/8/2012,1605
0,0,11/8/2012,1610
0,0,11/8/2012,1615
45,45,11/8/2012,1620
0,0,11/8/2012,1625
0,0,11/8/2012,1630
0,0,11/8/2012,1635
0,0,11/8/2012,1640
28,28,11/8/2012,1645
0,0,11/8/2012,1650
0,0,11/8/2012,1655
0,0,11/8/2012,1700
71,71,11/8/2012,1705
0,0,11/8/2012,1710
0,0,11/8/2012,1715
0,0,11/8/2012,1720
0,0,11/8/2012,1725
44,44,11/8/2012,1730
0,0,11/8/2012,1735
63,63,11/8/2012,1740
0,0,11/8/2012,1745
61,61,11/8/2012,1750
44,44,11/8/2012,1755
15,15,11/8/2012,1800
0,0,11/8/2012,1805
9,9,11/8/2012,1810
0,0,11/8/2012,1815
0,0,11/8/2012,1820
64,64,11/8/2012,1825
72,72,11/8/2012,1830
0,0,11/8/2012,1835
0,0,11/8/2012,1840
23,23,11/8/2012,1845
38,38,11/8/2012,1850
40,40,11/8/2012,1855
55,55,11/8/2012,1900
17,17,11/8/2012,1905
0,0,11/8/2012,1910
0,0,11/8/2012,1915
0,0,11/8/2012,1920
0,0,11/8/2012,1925
0,0,11/8/2012,1930
0,0,11/8/2012,1935
0,0,11/8/2012,1940
0,0,11/8/2012,1945
0,0,11/8/2012,1950
0,0,11/8/2012,1955
0,0,11/8/2012,2000
30,30,11/8/2012,2005
96,96,11/8/2012,2010
0,0,11/8/2012,2015
0,0,11/8/2012,2020
0,0,11/8/2012,2025
0,0,11/8/2012,2030
0,0,11/8/2012,2035
0,0,11/8/2012,2040
89,89,11/8/2012,2045
77,77,11/8/2012,2050
36,36,11/8/2012,2055
0,0,11/8/2012,2100
0,0,11/8/2012,2105
0,0,11/8/2012,2110
0,0,11/8/2012,2115
0,0,11/8/2012,2120
13,13,11/8/2012,2125
36,36,11/8/2012,2130
0,0,11/8/2012,2135
0,0,11/8/2012,2140
0,0,11/8/2012,2145
0,0,11/8/2012,2150
0,0,11/8/2012,2155
0,0,11/8/2012,2200
38,38,11/8/2012,2205
24,24,11/8/2012,2210
87,87,11/8/2012,2215
0,0,11/8/2012,2220
0,0,11/8/2012,2225
0,0,11/8/2012,2230
0,0,11/8/2012,2235
0,0,11/8/2012,2240
0,0,11/8/2012,2245
0,0,11/8/2012,2250
0,0,11/8/2012,2255
0,0,11/8/2012,2300
0,0,11/8/2012,2305
0,0,11/8/2012,2310
0,0,11/8/2012,2315
0,0,11/8/2012,2320
0,0,11/8/2012,2325
0,0,11/8/2012,2330
0,0,11/8/2012,2335
0,0,11/8/2012,2340
0,0,11/8/2012,2345
0,0,11/8/2012,2350
0,0,11/8/2012,2355
NA,1.716981132,11/9/2012,0
NA,0.339622642,11/9/2012,5
NA,0.132075472,11/9/2012,10
NA,0.150943396,11/9/2012,15
NA,0.075471698,11/9/2012,20
NA,2.094339623,11/9/2012,25
NA,0.528301887,11/9/2012,30
NA,0.867924528,11/9/2012,35
NA,0,11/9/2012,40
NA,1.471698113,11/9/2012,45
NA,0.301886792,11/9/2012,50
NA,0.132075472,11/9/2012,55
NA,0.320754717,11/9/2012,100
NA,0.679245283,11/9/2012,105
NA,0.150943396,11/9/2012,110
NA,0.339622642,11/9/2012,115
NA,0,11/9/2012,120
NA,1.113207547,11/9/2012,125
NA,1.830188679,11/9/2012,130
NA,0.169811321,11/9/2012,135
NA,0.169811321,11/9/2012,140
NA,0.377358491,11/9/2012,145
NA,0.264150943,11/9/2012,150
NA,0,11/9/2012,155
NA,0,11/9/2012,200
NA,0,11/9/2012,205
NA,1.132075472,11/9/2012,210
NA,0,11/9/2012,215
NA,0,11/9/2012,220
NA,0.132075472,11/9/2012,225
NA,0,11/9/2012,230
NA,0.226415094,11/9/2012,235
NA,0,11/9/2012,240
NA,0,11/9/2012,245
NA,1.547169811,11/9/2012,250
NA,0.943396226,11/9/2012,255
NA,0,11/9/2012,300
NA,0,11/9/2012,305
NA,0,11/9/2012,310
NA,0,11/9/2012,315
NA,0.20754717,11/9/2012,320
NA,0.622641509,11/9/2012,325
NA,1.622641509,11/9/2012,330
NA,0.58490566,11/9/2012,335
NA,0.490566038,11/9/2012,340
NA,0.075471698,11/9/2012,345
NA,0,11/9/2012,350
NA,0,11/9/2012,355
NA,1.188679245,11/9/2012,400
NA,0.943396226,11/9/2012,405
NA,2.566037736,11/9/2012,410
NA,0,11/9/2012,415
NA,0.339622642,11/9/2012,420
NA,0.358490566,11/9/2012,425
NA,4.113207547,11/9/2012,430
NA,0.660377358,11/9/2012,435
NA,3.490566038,11/9/2012,440
NA,0.830188679,11/9/2012,445
NA,3.113207547,11/9/2012,450
NA,1.113207547,11/9/2012,455
NA,0,11/9/2012,500
NA,1.566037736,11/9/2012,505
NA,3,11/9/2012,510
NA,2.245283019,11/9/2012,515
NA,3.320754717,11/9/2012,520
NA,2.962264151,11/9/2012,525
NA,2.094339623,11/9/2012,530
NA,6.056603774,11/9/2012,535
NA,16.01886792,11/9/2012,540
NA,18.33962264,11/9/2012,545
NA,39.45283019,11/9/2012,550
NA,44.49056604,11/9/2012,555
NA,31.49056604,11/9/2012,600
NA,49.26415094,11/9/2012,605
NA,53.77358491,11/9/2012,610
NA,63.45283019,11/9/2012,615
NA,49.96226415,11/9/2012,620
NA,47.0754717,11/9/2012,625
NA,52.1509434,11/9/2012,630
NA,39.33962264,11/9/2012,635
NA,44.01886792,11/9/2012,640
NA,44.16981132,11/9/2012,645
NA,37.35849057,11/9/2012,650
NA,49.03773585,11/9/2012,655
NA,43.81132075,11/9/2012,700
NA,44.37735849,11/9/2012,705
NA,50.50943396,11/9/2012,710
NA,54.50943396,11/9/2012,715
NA,49.9245283,11/9/2012,720
NA,50.98113208,11/9/2012,725
NA,55.67924528,11/9/2012,730
NA,44.32075472,11/9/2012,735
NA,52.26415094,11/9/2012,740
NA,69.54716981,11/9/2012,745
NA,57.8490566,11/9/2012,750
NA,56.1509434,11/9/2012,755
NA,73.37735849,11/9/2012,800
NA,68.20754717,11/9/2012,805
NA,129.4339623,11/9/2012,810
NA,157.5283019,11/9/2012,815
NA,171.1509434,11/9/2012,820
NA,155.3962264,11/9/2012,825
NA,177.3018868,11/9/2012,830
NA,206.1698113,11/9/2012,835
NA,195.9245283,11/9/2012,840
NA,179.5660377,11/9/2012,845
NA,183.3962264,11/9/2012,850
NA,167.0188679,11/9/2012,855
NA,143.4528302,11/9/2012,900
NA,124.0377358,11/9/2012,905
NA,109.1132075,11/9/2012,910
NA,108.1132075,11/9/2012,915
NA,103.7169811,11/9/2012,920
NA,95.96226415,11/9/2012,925
NA,66.20754717,11/9/2012,930
NA,45.22641509,11/9/2012,935
NA,24.79245283,11/9/2012,940
NA,38.75471698,11/9/2012,945
NA,34.98113208,11/9/2012,950
NA,21.05660377,11/9/2012,955
NA,40.56603774,11/9/2012,1000
NA,26.98113208,11/9/2012,1005
NA,42.41509434,11/9/2012,1010
NA,52.66037736,11/9/2012,1015
NA,38.9245283,11/9/2012,1020
NA,50.79245283,11/9/2012,1025
NA,44.28301887,11/9/2012,1030
NA,37.41509434,11/9/2012,1035
NA,34.69811321,11/9/2012,1040
NA,28.33962264,11/9/2012,1045
NA,25.09433962,11/9/2012,1050
NA,31.94339623,11/9/2012,1055
NA,31.35849057,11/9/2012,1100
NA,29.67924528,11/9/2012,1105
NA,21.32075472,11/9/2012,1110
NA,25.54716981,11/9/2012,1115
NA,28.37735849,11/9/2012,1120
NA,26.47169811,11/9/2012,1125
NA,33.43396226,11/9/2012,1130
NA,49.98113208,11/9/2012,1135
NA,42.03773585,11/9/2012,1140
NA,44.60377358,11/9/2012,1145
NA,46.03773585,11/9/2012,1150
NA,59.18867925,11/9/2012,1155
NA,63.86792453,11/9/2012,1200
NA,87.69811321,11/9/2012,1205
NA,94.8490566,11/9/2012,1210
NA,92.77358491,11/9/2012,1215
NA,63.39622642,11/9/2012,1220
NA,50.16981132,11/9/2012,1225
NA,54.47169811,11/9/2012,1230
NA,32.41509434,11/9/2012,1235
NA,26.52830189,11/9/2012,1240
NA,37.73584906,11/9/2012,1245
NA,45.05660377,11/9/2012,1250
NA,67.28301887,11/9/2012,1255
NA,42.33962264,11/9/2012,1300
NA,39.88679245,11/9/2012,1305
NA,43.26415094,11/9/2012,1310
NA,40.98113208,11/9/2012,1315
NA,46.24528302,11/9/2012,1320
NA,56.43396226,11/9/2012,1325
NA,42.75471698,11/9/2012,1330
NA,25.13207547,11/9/2012,1335
NA,39.96226415,11/9/2012,1340
NA,53.54716981,11/9/2012,1345
NA,47.32075472,11/9/2012,1350
NA,60.81132075,11/9/2012,1355
NA,55.75471698,11/9/2012,1400
